Data Source	World Development Indicators			\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
Cyprus	CYP	"Multidimensional poverty headcount ratio, female (% of female population)"	SI.POV.MDIM.FE	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	26.3	26.4	29	28.8	28.8	29.8	28.7	26.4	24.7	23.3	\N
Cyprus	CYP	Income share held by second 20%	SI.DST.02ND.20	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	13	12.9	12.8	12.6	12.5	12.5	12.8	12.5	12.1	11.4	11.8	12.1	12.4	12.9	12.5	\N	\N
Cyprus	CYP	Current health expenditure per capita (current US$)	SH.XPD.CHEX.PC.CD	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	750.5167236	782.1616211	890.4829712	1145.058472	1286.971558	1366.01709	1474.02063	1694.271851	2155.246582	2105.477783	2045.292358	2114.668945	1899.372559	1916.322632	1873.891357	1581.413574	1634.935547	1750.507324	1981.778442	1996.458252	\N
Cyprus	CYP	"Incidence of tuberculosis (per 100,000 people)"	SH.TBS.INCD	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	4	4.8	2.4	4.1	3.4	3.8	4	4.4	5.1	5.3	6.3	5.2	6.4	4.1	3.9	6.2	5.6	5.1	4.9	6.3	5.7
Cyprus	CYP	"Prevalence of stunting, height for age, male (% of children under 5)"	SH.STA.STNT.MA.ZS	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
Cyprus	CYP	"People practicing open defecation, rural (% of rural population)"	SH.STA.ODFC.RU.ZS	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cyprus	CYP	"People using at least basic sanitation services, rural (% of rural population)"	SH.STA.BASS.RU.ZS	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	99.87943037	99.87943037	99.87943037	99.81132186	99.74321335	99.67510484	99.60699633	99.53888782	99.47077931	99.4026708	99.33456229	99.26645378	99.19834527	99.13023676	99.06212825	98.99401975	98.92591124	98.85780273	98.78969422	98.78969422	98.78969422
Cyprus	CYP	Children with fever receiving antimalarial drugs (% of children under age 5 with fever)	SH.MLR.TRET.ZS	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
Cyprus	CYP	Adults (ages 15+) and children (ages 0-14) newly infected with HIV	SH.HIV.INCD.TL	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
Cyprus	CYP	"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, male (%)"	SH.DYN.NCOM.MA.ZS	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	16.7	17.2	17.5	17.3	17.3	16.2	16.4	15.3	14.6	14.1	14	13.6	13.4	12.9	13.4	12.9	12.2	11.5	10.6	10.7	\N
Cyprus	CYP	"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)"	SH.DTH.COMM.ZS	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	4.109694316	\N	\N	\N	\N	\N	\N	\N	\N	\N	3.827879151	\N	\N	\N	\N	4.459540398	\N	\N	\N	4.791724617	\N
Cyprus	CYP	Women who believe a husband is justified in beating his wife when she goes out without telling him (%)	SG.VAW.GOES.ZS	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
Cyprus	CYP	Expenditure on primary education (% of government expenditure on education)	SE.XPD.PRIM.ZS	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	46.40152	46.85573	44.8746	44.28138	43.33153	42.92254	41.87706	40.80564	40.47207	38.92888	37.5691	35.35469	35.41716	\N	35.8507	35.60734	35.99141	36.78535	36.17432	35.53065	35.79874	36.47457	35.01394	34.1135	33.726	33.6565	\N	\N	\N	31.2362	27.56949	31.1626	29.63918	27.94729	27.50617	27.30502	27.79002	28.14934	27.78074	27.70021	31.00808	31.3219	\N	30.59917	31.52549	32.20746	32.74563	\N	\N	\N	\N
Cyprus	CYP	"Educational attainment, at least Master's or equivalent, population 25+, female (%) (cumulative)"	SE.TER.CUAT.MS.FE.ZS	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	9.121629715	9.980150223	10.47587967	\N	12.38078022	\N	14.02029037
Cyprus	CYP	"Trained teachers in upper secondary education, female (% of female teachers)"	SE.SEC.TCAQ.UP.FE.ZS	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
Cyprus	CYP	"Secondary education, vocational pupils (% female)"	SE.SEC.ENRL.VO.FE.ZS	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	12.72809	13.16461	5.83611	7.14897	6.61114	6.31545	7.05811	10.48639	11.03181	11.26712	14.17743	15.62331	17.49593	8.08163	10.37075	12.05472	12.18648	13.46927	14.69523	15.70248	17.22772	17.33922	18.05003	18.5224	19.4786	20.34014	20.48114	\N	15.98216	15.71038	16.25528	17.03963	17.51089	17.70414	17.47911	16.8448	15.43768	15.07897	16.00097	16.47781	16.63475	16.93452	18.55505	20.42132	21.8143	23.08793	23.34994	\N	\N	\N
Cyprus	CYP	"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)"	SE.SEC.CUAT.LO.ZS	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	51.25125122	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	67.38012695	69.18824005	71.68489838	73.36694336	73.99150085	74.5087204	75.84166718	77.22283173	78.70480347	79.697052	78.95928192	78.63918304	80.31295776	\N	81.77323151	\N	82.91652679
Cyprus	CYP	"Primary education, teachers (% female)"	SE.PRM.TCHR.FE.ZS	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	40.08771896	41.41856003	42.43349075	43.06887817	42.34841156	43.59828949	44.84511948	45.77585983	44.80778122	45.59091187	45.28044128	46.30049896	46.7356987	47.45610046	48.81925964	49.39704895	51.00756073	52.75835037	54.97594833	56.81658173	59.95438004	62.14242172	63.28445816	64.49652863	65.27777863	65.35341644	68.82437134	\N	66.84674072	67.71063995	75.22290802	81.93491364	83.2178421	82.77239227	82.98119354	82.57512665	82.06654358	82.38961029	82.58097076	83.18695068	83.04078674	82.84264374	83.07769775	83.74085999	82.4063797	83.42397308	83.64224243	83.95320129	85.40390778	\N
Cyprus	CYP	"Over-age students, primary, male (% of male enrollment)"	SE.PRM.OENR.MA.ZS	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	5.26508	5.39694	4.71127	3.81091	3.22801	2.18731	2.14827	1.58635	1.31271	0.92636	0.89114	0.75606	0.48865	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	1.82482	0.82893	1.3407	1.61906	1.26034	1.28963	1.53944	1.90529	2.03023	1.99945	2.55562	1.98361	2.46115	2.46568	2.67079	2.36431	2.0859	1.84078	2.03012	\N	\N	\N
Cyprus	CYP	"Primary education, pupils"	SE.PRM.ENRL	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	69160	66027	64186	63446	56649	56602	55366	55166	54309	50579	48701	46095	46198	46653	47381	50990	54254	56530	58720	60841	62962	63454	64313	64907	64884	64660	64761	\N	64248	63952	63637	63717	62868	61731	61247	59710	57785	56799	55837	54806	54371	54272	54069	53129	53773	54541	55862	57079	58473	\N
Cyprus	CYP	"Preprimary education, duration (years)"	SE.PRE.DURS	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	6	6	6	6	6	6
Cyprus	CYP	Coverage of social insurance programs in 3rd quintile (% of population)	per_si_allsi.cov_q3_tot	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
Cyprus	CYP	Coverage of unemployment benefits and ALMP in 3rd quintile (% of population)	per_lm_alllm.cov_q3_tot	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
Cyprus	CYP	Net secondary income (Net current transfers from abroad) (current LCU)	NY.TRF.NCTR.CN	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	19500000	23700000	16700000	16600000	15800000	16300000	23500000	28300000	14500000	13300000	53100000	51800000	57700000	56900000	58000000	50600000	52900000	56200000	56500000	23000000	18200000	18800000	23400000	56000000	110300000	34722400	71319600	74886800	78822000	42755200	94618100	-5647700	-68400200	-198450700	-191801900	-221237400	-245605000	-335724900	-409030800	-431207800	-361826600	-333638100	-352570500	-269321400	-300721900
Cyprus	CYP	GNI per capita (constant 2015 US$)	NY.GNP.PCAP.KD	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	7512.004487	8807.76903	9450.715607	10278.89347	10768.4719	10838.67565	11348.59968	11799.71273	12684.13308	13154.69946	13302.6246	14104.91212	15161.503	16185.94042	17035.43252	16734.0416	17803.89545	17521.96304	18154.42773	18482.72674	18458.50708	18554.41083	21179.58224	20122.54937	20462.84479	21355.6868	22389.68483	22939.13933	23372.01793	24289.04075	24930.80934	25407.0267	26998.82899	26109.87236	25649.43511	26134.74944	24050.46752	22416.59514	21916.15076	23255.48843	23799.51082	25238.77094	26176.17683	26871.845	24801.35686
Cyprus	CYP	Total natural resources rents (% of GDP)	NY.GDP.TOTL.RT.ZS	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	1.335582423	1.654080572	0.730411027	0.440335784	0.21830699	0.149344974	0.089694471	0.081178169	0.085200409	0.072375148	0.06931007	0.046626948	0.037944948	0.047556245	0.050036182	0.030395286	0.018745723	0.012802457	0.012898024	0.009598808	0.007740009	0.014738111	0.024628143	0.011135094	0.014106497	0.019190492	0.00987628	0.010966463	0.007919834	0.008780884	0.000730871	0.000588069	0.006460085	0.004556224	0.018617948	0.039228858	0.061838886	0.062256116	0.041853667	0.032624332	0.019967407	0.001217019	0.005450672	0.004732069	0.000985649	\N
Cyprus	CYP	GDP (current LCU)	NY.GDP.MKTP.CN	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	439110600	570502000	722909300	865406600	1076077200	1299049700	1496734900	1751145600	1942167300	2285083700	2532489200	2735300000	3041652200	3410197700	3856142800	4366672700	4569996300	5301619400	5595157100	6237591300	7678312000	7979499000	8373437000	9059778000	9731561000	10594981000	11416891000	11877037000	12845288000	13856442000	14822306000	16000018000	17511579000	19009576000	18675493000	19409974000	19803033000	19440777000	17994967000	17430161000	17883959000	18929340000	20245262000	21612598000	23009941000	21548372000
Cyprus	CYP	"Adjusted net savings, excluding particulate emission damage (% of GNI)"	NY.ADJ.SVNX.GN.ZS	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	5.927599656	9.171363213	8.11825215	13.32217111	12.36863473	11.78856766	11.16630439	8.820225213	11.96459038	11.48252933	15.44654145	14.26238816	13.08758669	14.73345777	11.42654603	5.585660124	7.274970645	13.55653868	14.72712261	11.09658863	9.424181623	7.443609334	14.77180756	8.469332373	7.576338775	7.706330828	9.622981017	11.47427524	10.71842511	10.75452484	11.04421721	7.240540105	8.015113408	9.816299108	6.515480407	9.459816416	5.01941956	3.376771583	1.020223664	4.967862027	5.759479288	7.661735323	7.993710261	8.030875542	\N
Cyprus	CYP	Adjusted savings: energy depletion (% of GNI)	NY.ADJ.DNGY.GN.ZS	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	\N
Cyprus	CYP	"Services, value added (current LCU)"	NV.SRV.TOTL.CN	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	5100693000	5345079000	5749628000	6278470000	6834846000	7393422000	7915973000	8124332000	8652081000	9259397000	9891958000	10718880000	11575084000	12616530000	13068534000	13895240000	14640870000	14560357000	13688744000	13207300000	13494907000	14098462000	14997766000	15821830000	16794590000	15989721000
Cyprus	CYP	"Manufacturing, value added (constant LCU)"	NV.IND.MANF.KN	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	349949551.6	456060861.7	526923050.3	572347393.6	624312935.9	674098043.6	716978633.7	759859328.2	774395105.5	824180213.3	842713436.5	845257085.2	913211993	975352652.5	1001153712	1041490549	1049848700	1077466600	1012782300	1042944000	1066873000	1043618000	1056019000	1065338000	1067056000	1040617000	1016034000	1037701000	1065960000	1067769000	1058596000	1029891000	1044710000	1081674000	1007390000	981243000	892618000	814818000	680270000	685787000	739919000	846993000	968534000	1130395000	1219390000	1153183000
Cyprus	CYP	External balance on goods and services (% of GDP)	NE.RSB.GNFS.ZS	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	-21.20620636	-12.87811436	-19.94799348	-20.59230886	-19.08542435	-17.80875666	-13.07077827	-13.31837284	-13.56558727	-12.44204753	-10.09310523	-3.38559573	-2.982809803	-5.426125295	-8.414193064	-5.607079276	-10.00860329	-11.18308681	-0.433626788	-0.397183765	-0.863926863	-0.433648779	-1.391758247	2.485226459	2.643594383	2.430745275	4.568643075	1.16928153	1.519623383	-0.124007303	-0.532852311	-2.934871698	-4.757155251	-12.76251506	-5.34657907	-8.341582529	-3.826726946	-1.913081972	1.580464138	0.938516862	2.616193652	1.695024761	-0.483278507	1.300426723	0.213381686	-2.532474379
Cyprus	CYP	Changes in inventories (constant LCU)	NE.GDI.STKB.KN	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
Cyprus	CYP	Exports of goods and services (current US$)	NE.EXP.GNFS.CD	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	173853062.6	286578511.6	351377554.1	408069622.4	575808862.3	975007960.2	1048990795	1099530333	1089019577	1245251944	1184542898	1391979209	1751888794	2057181807	2348366627	2879463636	2716934975	3418539505	3129819788	3541279881	6631689521	7029131744	6605714937	7040542986	7025878101	6986380773	7092287796	7126828846	8402847112	9853627500	10265955727	10726039393	12765499589	13945071041	12641150320	12963934774	14746191537	13816180136	14665650153	15289807360	13909862421	14780335400	16910634885	19160839632	19471734020	18711796688
Cyprus	CYP	Households and NPISHs Final consumption expenditure per capita growth (annual %)	NE.CON.PRVT.PC.KD.ZG	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	17.48481315	18.23606426	10.66836946	5.106931763	4.529157037	0.033331691	10.17902858	6.387399539	3.160170288	4.632901651	0.573898941	4.305394347	9.340994854	5.39017296	6.655455538	7.107778038	0.468030607	-6.913998354	4.645929292	26.74603258	2.071692209	1.04545311	5.903068151	3.017659319	6.879501991	4.412147125	1.908888557	3.099061178	5.768866304	2.424157015	2.196592887	7.436142407	5.530350429	-9.001734851	1.875670637	-3.378106682	-4.22609163	-6.788116768	1.047519387	3.707723704	4.653322835	3.849145083	3.859240864	1.573620187	-6.242952506
Cyprus	CYP	Military expenditure (% of GDP)	MS.MIL.XPND.GD.ZS	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	1.270291696	1.577157899	5.391477698	5.700256029	5.369355098	7.374035613	7.264776122	9.129286044	4.074952605	4.023989196	3.041034215	4.524714829	5.57391077	4.676317946	2.73385097	2.822090151	3.153222159	2.130160735	1.985163124	1.955769162	2.037469743	1.899997863	1.684599658	1.629704944	1.816819508	1.857807744	1.742662349	1.659398696	1.611061582	1.547260522	1.653213363	1.410825734	1.583111306	1.780485709	1.609466806	1.778940478
Cyprus	CYP	Secure Internet servers (per 1 million people)	IT.NET.SECR.P6	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	275.9260374	406.2810878	1506.546871	980.8841245	2426.457762	2377.287601	4550.546963	17363.95733	6372.01895	8221.436474	24989.21201
Cyprus	CYP	Statistical performance indicators (SPI): Pillar 4 data sources score (scale 0-100)	IQ.SPI.PIL4	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	73.73333333	71.65833333	71.65833333	73.30833333	\N
Cyprus	CYP	CPIA property rights and rule-based governance rating (1=low to 6=high)	IQ.CPA.PROP.XQ	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
Cyprus	CYP	"Trademark applications, direct resident"	IP.TMK.RESD	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	258	376	420	429	595	300	368	\N	\N	\N	675	600	491	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	528	462	566	543	617	\N	768	655	794	643	741	696	1056	\N	1074	\N	\N
Cyprus	CYP	Procedures to build a warehouse (number)	IC.WRH.PROC	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	9	8	8	8	8	8	8	8	8	8	8	8	\N
Cyprus	CYP	Cost of business start-up procedures (% of GNI per capita)	IC.REG.COST.PC.ZS	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	14.1	11.7	12.6	13.1	12.4	12.6	13	12.5	12.2	12.4	11.9	5.6	\N
Cyprus	CYP	Value lost due to electrical outages (% of sales for affected firms)	IC.FRM.OUTG.ZS	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	1.7	\N
Cyprus	CYP	"Cost to export, border compliance (US$)"	IC.EXP.CSBC.CD	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	300	300	300	300	300	300	\N
Cyprus	CYP	"Human capital index (HCI), upper bound (scale 0-1)"	HD.HCI.OVRL.UB	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0.692425549	\N	\N	\N	\N	\N	\N	0.76	0.763554573	\N	0.764445603
Cyprus	CYP	Interest payments (current LCU)	GC.XPN.INTP.CN	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	3810181.214	4596137.877	4168987.517	5074546.281	7056523.953	11242597.48	13002456.97	19119250.13	25099355.17	35829372.23	50506258.61	71675830.47	89616145.6	99474775.92	107214740.4	123822346.5	142651134.3	167152479	333035898.5	377993409.3	418425975.9	475119148.6	541562846.4	239204201.8	298492671.8	323096532.6	439623150.9	462176689.9	560762993.1	603307168.9	585366853.8	677631331.6	681561115	756910438.5	775192474	809022782.5	816540628.8	402700000	350000000	395900000	628100000	576100000	571300000	552300000	492800000	492300000	501700000	505800000	\N
Cyprus	CYP	Taxes on goods and services (% value added of industry and services)	GC.TAX.GSRV.VA.ZS	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	16.14721444	15.91550245	15.07514284	16.4250955	15.9777569	18.86471435	19.85239421	20.273794	23.94339318	26.11365077	26.9710317	27.10632183	28.41209687	28.36079177	14.45404031	14.37141474	13.7586867	14.33844535	14.14715473	15.82054704	15.44895477	15.57161379	15.35634384	15.76636628	15.03300362	\N
Cyprus	CYP	"Net incurrence of liabilities, total (current LCU)"	GC.LBL.TOTL.CN	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	11464715.67	-4835342.079	6526857.506	12643650.67	43313046.54	17393562.67	63782091.81	70172261.2	124779163.3	95750024.77	121977056.9	175234163.8	137713276.2	166691156.6	113946630.1	197531412.6	228269152.6	179966989.8	426746034.7	608969919.5	567515591.3	375774726.9	122027529.4	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
Cyprus	CYP	Domestic credit provided by financial sector (% of GDP)	FS.AST.DOMS.GD.ZS	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
Cyprus	CYP	Monetary Sector credit to private sector (% GDP)	FM.AST.PRVT.GD.ZS	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	144.4192807	149.4930254	147.1952745	147.3384985	156.676026	162.9373167	180.6804515	212.2088362	226.3554702	234.868939	243.2152691	249.9179945	255.3102765	252.5908969	244.1908976	217.6409743	192.4203302	136.554615	108.5009301	110.5884008
